date,warehouse_id,product_id,current_stock,temperature,temp_alert,low_stock_alert,anomaly_score,is_anomaly
2024-02-04,W10,P0004,941,18.77551912471003,0,0,1,0
2024-02-11,W10,P0004,157,24.25435808560068,0,0,1,0
2024-02-18,W10,P0004,526,21.283521980063966,0,0,1,0
2024-02-25,W10,P0004,732,20.362755481138247,0,0,1,0
2024-03-03,W10,P0004,789,19.656593682266084,0,0,1,0
2024-03-10,W10,P0004,581,22.49041614729297,0,0,1,0
2024-03-17,W10,P0004,699,20.32281222412978,0,0,1,0
2024-03-24,W10,P0004,343,22.07810755959962,0,0,1,0
2024-03-31,W10,P0004,516,22.18187922798169,0,0,1,0
2024-04-07,W10,P0004,651,21.883879588688306,0,0,1,0
2024-04-14,W10,P0004,458,22.788790116806275,0,0,1,0
2024-04-21,W10,P0004,734,24.758832396041285,0,0,1,0
2024-04-28,W10,P0004,263,21.169642155846944,0,0,1,0
2024-05-05,W10,P0004,602,20.365945349959468,0,0,1,0
2024-05-12,W10,P0004,786,22.3593209473023,0,0,1,0
2024-05-19,W10,P0004,924,23.224283173585643,0,0,1,0
2024-05-26,W10,P0004,888,17.19064963866635,0,0,-1,1
2024-06-02,W10,P0004,451,21.222979840167834,0,0,1,0
2024-06-09,W10,P0004,624,20.72954635971944,0,0,1,0
2024-06-16,W10,P0004,968,22.018531903844483,0,0,1,0
2024-06-23,W10,P0004,390,23.93826968271282,0,0,1,0
2024-06-30,W10,P0004,740,21.22295522348732,0,0,1,0
2024-07-07,W10,P0004,553,23.508372461791016,0,0,1,0
2024-07-14,W10,P0004,997,20.61016791162333,0,0,1,0
2024-07-21,W10,P0004,79,21.12219304971841,0,1,1,0
2024-07-28,W10,P0004,713,22.64454281121522,0,0,1,0
2024-08-04,W10,P0004,11,19.477079035418424,0,1,1,0
2024-08-11,W10,P0004,966,22.853953899241347,0,0,1,0
2024-08-18,W10,P0004,463,22.505433542155608,0,0,1,0
2024-08-25,W10,P0004,104,18.87621685064325,0,0,1,0
2024-09-01,W10,P0004,992,23.245525300666586,0,0,1,0
2024-09-08,W10,P0004,931,23.188561631054483,0,0,1,0
2024-09-15,W10,P0004,29,21.340739389943653,0,1,1,0
2024-09-22,W10,P0004,579,22.453231952135827,0,0,1,0
2024-09-29,W10,P0004,759,22.319153228284208,0,0,1,0
2024-10-06,W10,P0004,810,24.01805278851745,0,0,1,0
2024-10-13,W10,P0004,164,20.186449269135128,0,0,1,0
2024-10-20,W10,P0004,642,22.57251488335739,0,0,1,0
2024-10-27,W10,P0004,930,24.36379200956654,0,0,1,0
2024-11-03,W10,P0004,247,23.45554913777843,0,0,1,0
2024-11-10,W10,P0004,847,22.79332003074416,0,0,1,0
2024-11-17,W10,P0004,194,19.685820094715865,0,0,1,0
2024-11-24,W10,P0004,714,24.97778868412275,0,0,1,0
2024-12-01,W10,P0004,495,23.16232725436715,0,0,1,0
2024-12-08,W10,P0004,470,24.986326007584616,0,0,1,0
2024-12-15,W10,P0004,390,24.435963431167536,0,0,1,0
2024-12-22,W10,P0004,538,19.981232556049427,0,0,1,0
2024-12-29,W10,P0004,707,17.782440084013285,0,0,1,0
2025-01-05,W10,P0004,490,23.800655642449748,0,0,1,0
2025-01-12,W10,P0004,477,21.79451854146221,0,0,1,0
2025-01-19,W10,P0004,498,25.84575277153634,1,0,1,0
2025-01-26,W10,P0004,533,20.184359622252384,0,0,1,0
2025-02-02,W10,P0004,371,22.863152583699712,0,0,1,0
2025-02-09,W10,P0004,906,20.73805432517302,0,0,1,0
2025-02-16,W10,P0004,891,26.814559140606523,1,0,-1,1
2025-02-23,W10,P0004,35,18.21290849967339,0,1,-1,1
2025-03-02,W10,P0004,420,22.263798254298607,0,0,1,0
2025-03-09,W10,P0004,78,20.98693980434073,0,1,1,0
2025-03-16,W10,P0004,445,18.42891784976821,0,0,1,0
2025-03-23,W10,P0004,501,21.601808061826578,0,0,1,0
2025-03-30,W10,P0004,568,20.017170353668188,0,0,1,0
2025-04-06,W10,P0004,57,22.76589586967745,0,1,1,0
2025-04-13,W10,P0004,151,21.38922552213042,0,0,1,0
2025-04-20,W10,P0004,755,22.36706278964472,0,0,1,0
2025-04-27,W10,P0004,915,20.380017026683905,0,0,1,0
2025-05-04,W10,P0004,942,17.398827450776015,0,0,-1,1
2025-05-11,W10,P0004,262,18.437264789454336,0,0,1,0
2025-05-18,W10,P0004,691,22.38455857025988,0,0,1,0
2025-05-25,W10,P0004,332,20.831140753308684,0,0,1,0
2025-06-01,W10,P0004,562,23.152394166939978,0,0,1,0
2025-06-08,W10,P0004,733,19.06822928682321,0,0,1,0
2025-06-15,W10,P0004,49,19.77712720935079,0,1,1,0
2025-06-22,W10,P0004,767,27.47872892498004,1,0,-1,1
2025-06-29,W10,P0004,940,17.510017475155074,0,0,-1,1
2025-07-06,W10,P0004,904,23.80599042657661,0,0,1,0
2025-07-13,W10,P0004,438,19.722827033316644,0,0,1,0
2025-07-20,W10,P0004,857,23.85656559186941,0,0,1,0
2025-07-27,W10,P0004,708,19.488126035998043,0,0,1,0
2025-08-03,W10,P0004,880,21.86080549778631,0,0,1,0
2025-08-10,W10,P0004,598,21.481125881737697,0,0,1,0
2025-08-17,W10,P0004,519,24.061882353777577,0,0,1,0
2025-08-24,W10,P0004,409,23.618942866703662,0,0,1,0
2025-08-31,W10,P0004,488,23.315346041459104,0,0,1,0
2025-09-07,W10,P0004,344,21.811234599216338,0,0,1,0
2025-09-14,W10,P0004,769,22.197950634622803,0,0,1,0
2025-09-21,W10,P0004,361,19.183409034602004,0,0,1,0
2025-09-28,W10,P0004,788,20.62006481790751,0,0,1,0
2025-10-05,W10,P0004,223,20.58340195502745,0,0,1,0
2025-10-12,W10,P0004,487,22.81496417068565,0,0,1,0
2025-10-19,W10,P0004,281,18.42288292558061,0,0,1,0
2025-10-26,W10,P0004,86,17.772886937901,0,1,-1,1
2025-11-02,W10,P0004,922,26.166365855508285,1,0,-1,1
2025-11-09,W10,P0004,703,19.473356400851628,0,0,1,0
2025-11-16,W10,P0004,200,21.44698178847874,0,0,1,0
2025-11-23,W10,P0004,838,22.435408519910325,0,0,1,0
2025-11-30,W10,P0004,295,24.743526634016487,0,0,1,0
2024-01-07,W10,P0008,722,22.825862929930704,0,0,1,0
2024-01-14,W10,P0008,481,21.15265396840402,0,0,1,0
2024-01-21,W10,P0008,406,21.251369109423187,0,0,1,0
2024-01-28,W10,P0008,831,19.569867604362223,0,0,1,0
2024-02-04,W10,P0008,348,25.222471569742257,1,0,1,0
2024-02-11,W10,P0008,922,23.193066286660983,0,0,1,0
2024-02-18,W10,P0008,346,20.63437084739782,0,0,1,0
2024-02-25,W10,P0008,596,20.20574852619752,0,0,1,0
2024-03-03,W10,P0008,326,20.93496596474278,0,0,1,0
2024-03-10,W10,P0008,375,19.40607440624486,0,0,1,0
2024-03-17,W10,P0008,31,19.36222621446859,0,1,1,0
2024-03-24,W10,P0008,775,18.850060908213152,0,0,1,0
2024-03-31,W10,P0008,885,23.1964398853418,0,0,1,0
2024-04-07,W10,P0008,979,22.19687142079483,0,0,1,0
2024-04-14,W10,P0008,635,22.381757030623724,0,0,1,0
2024-04-21,W10,P0008,455,21.239880642936,0,0,1,0
2024-04-28,W10,P0008,601,20.72495576294374,0,0,1,0
2024-05-05,W10,P0008,646,21.341999238547977,0,0,1,0
2024-05-12,W10,P0008,0,25.6359305719984,1,1,-1,1
2024-05-19,W10,P0008,993,22.99513992798905,0,0,1,0
2024-05-26,W10,P0008,138,20.545051143875696,0,0,1,0
2024-06-02,W10,P0008,250,20.314406605497616,0,0,1,0
2024-06-09,W10,P0008,110,20.92766388219475,0,0,1,0
2024-06-16,W10,P0008,216,19.190628763630222,0,0,1,0
2024-06-23,W10,P0008,622,21.10450045781392,0,0,1,0
2024-06-30,W10,P0008,379,21.96850284548749,0,0,1,0
2024-07-07,W10,P0008,151,23.765705588620868,0,0,1,0
2024-07-14,W10,P0008,459,17.852342201659017,0,0,1,0
2024-07-21,W10,P0008,168,18.802011646602534,0,0,1,0
2024-07-28,W10,P0008,88,20.10037187648476,0,1,1,0
2024-08-04,W10,P0008,756,20.96397652924937,0,0,1,0
2024-08-11,W10,P0008,764,24.53752306706343,0,0,1,0
2024-08-18,W10,P0008,93,20.81646855595644,0,1,1,0
2024-08-25,W10,P0008,511,22.944320885573447,0,0,1,0
2024-09-01,W10,P0008,438,21.831086997377707,0,0,1,0
2024-09-08,W10,P0008,931,21.29673085471913,0,0,1,0
2024-09-15,W10,P0008,674,20.173371785992355,0,0,1,0
2024-09-22,W10,P0008,736,20.514647504384406,0,0,1,0
2024-09-29,W10,P0008,326,24.644992926641063,0,0,1,0
2024-10-06,W10,P0008,481,21.91438877391598,0,0,1,0
2024-10-13,W10,P0008,127,19.977452125784747,0,0,1,0
2024-10-20,W10,P0008,223,20.87395462348944,0,0,1,0
2024-10-27,W10,P0008,881,14.119983244075865,0,0,-1,1
2024-11-03,W10,P0008,867,23.080843864250703,0,0,1,0
2024-11-10,W10,P0008,60,19.749062354103778,0,1,1,0
2024-11-17,W10,P0008,326,19.62690687419161,0,0,1,0
2024-11-24,W10,P0008,653,19.75052220030961,0,0,1,0
2024-12-01,W10,P0008,595,19.2077707390994,0,0,1,0
2024-12-08,W10,P0008,353,18.55377348584171,0,0,1,0
2024-12-15,W10,P0008,349,23.8937642501667,0,0,1,0
2024-12-22,W10,P0008,234,19.15243612842045,0,0,1,0
2024-12-29,W10,P0008,708,23.40519028362434,0,0,1,0
2025-01-05,W10,P0008,856,22.60071166949813,0,0,1,0
2025-01-12,W10,P0008,496,23.59062969680423,0,0,1,0
2025-01-19,W10,P0008,530,25.583818053754737,1,0,1,0
2025-01-26,W10,P0008,989,22.877237459839986,0,0,1,0
2025-02-02,W10,P0008,273,22.43554059044636,0,0,1,0
2025-02-09,W10,P0008,107,22.84175015981887,0,0,1,0
2025-02-16,W10,P0008,51,22.33713012651855,0,1,1,0
2025-02-23,W10,P0008,162,25.259781568921696,1,0,1,0
2025-03-02,W10,P0008,839,19.656469101812853,0,0,1,0
2025-03-09,W10,P0008,193,21.809941432884223,0,0,1,0
2025-03-16,W10,P0008,347,23.658445128227136,0,0,1,0
2025-03-23,W10,P0008,341,21.853667052907387,0,0,1,0
2025-03-30,W10,P0008,198,19.185824262120928,0,0,1,0
2025-04-06,W10,P0008,474,24.78104107990759,0,0,1,0
2025-04-13,W10,P0008,789,22.716744221347,0,0,1,0
2025-04-20,W10,P0008,144,20.44422645043472,0,0,1,0
2025-04-27,W10,P0008,875,21.489896459666568,0,0,1,0
2025-05-04,W10,P0008,188,23.98120626154114,0,0,1,0
2025-05-11,W10,P0008,60,22.68470827681736,0,1,1,0
2025-05-18,W10,P0008,62,22.918471244185657,0,1,1,0
2025-05-25,W10,P0008,866,20.29822644895552,0,0,1,0
2025-06-01,W10,P0008,236,22.743100797494424,0,0,1,0
2025-06-08,W10,P0008,279,20.84166138194146,0,0,1,0
2025-06-15,W10,P0008,587,22.536860433338653,0,0,1,0
2025-06-22,W10,P0008,736,24.40147161558641,0,0,1,0
2025-06-29,W10,P0008,672,25.327626086611964,1,0,1,0
2025-07-06,W10,P0008,727,22.08703381365465,0,0,1,0
2025-07-13,W10,P0008,973,19.8649699576185,0,0,1,0
2025-07-20,W10,P0008,648,22.356172532366013,0,0,1,0
2025-07-27,W10,P0008,115,23.836801505945537,0,0,1,0
2025-08-03,W10,P0008,797,22.9229376881203,0,0,1,0
2025-08-10,W10,P0008,856,20.6444833146344,0,0,1,0
2025-08-17,W10,P0008,796,24.88672360580305,0,0,1,0
2025-08-24,W10,P0008,579,24.284671408839387,0,0,1,0
2025-08-31,W10,P0008,103,21.692913608225872,0,0,1,0
2025-09-07,W10,P0008,266,20.8297063315214,0,0,1,0
2025-09-14,W10,P0008,588,21.2392722001192,0,0,1,0
2025-09-21,W10,P0008,764,24.672415713268794,0,0,1,0
2025-09-28,W10,P0008,607,26.38578002528906,1,0,-1,1
2025-10-05,W10,P0008,997,21.98384666988476,0,0,1,0
2025-10-12,W10,P0008,895,23.91231407746708,0,0,1,0
2025-10-19,W10,P0008,835,23.07477472334024,0,0,1,0
2025-10-26,W10,P0008,236,22.756162630016703,0,0,1,0
2025-11-02,W10,P0008,898,24.250425452693246,0,0,1,0
2025-11-09,W10,P0008,450,20.32896838019432,0,0,1,0
2025-11-16,W10,P0008,950,20.684321006610663,0,0,1,0
2025-11-23,W10,P0008,519,21.46710085262197,0,0,1,0
2025-11-30,W10,P0008,626,22.788284508581707,0,0,1,0
2024-01-07,W10,P0003,21,27.904060374642825,1,1,-1,1
2024-01-14,W10,P0003,177,19.0013150860564,0,0,1,0
2024-01-21,W10,P0003,46,22.61951946512447,0,1,1,0
2024-01-28,W10,P0003,790,19.34526841089388,0,0,1,0
2024-02-04,W10,P0003,576,19.431068578397035,0,0,1,0
2024-02-11,W10,P0003,185,21.63161268373561,0,0,1,0
2024-02-18,W10,P0003,213,20.76521812973481,0,0,1,0
2024-02-25,W10,P0003,190,21.543126493023166,0,0,1,0
2024-03-03,W10,P0003,554,23.28684039146385,0,0,1,0
2024-03-10,W10,P0003,518,20.16935376653195,0,0,1,0
2024-03-17,W10,P0003,154,23.711584682587564,0,0,1,0
2024-03-24,W10,P0003,60,23.57124340722292,0,1,1,0
2024-03-31,W10,P0003,701,18.99830172115596,0,0,1,0
2024-04-07,W10,P0003,921,19.548393652197007,0,0,1,0
2024-04-14,W10,P0003,16,23.754805218897527,0,1,1,0
2024-04-21,W10,P0003,440,21.5733312787696,0,0,1,0
2024-04-28,W10,P0003,780,22.047938203986927,0,0,1,0
2024-05-05,W10,P0003,604,25.46901751422175,1,0,1,0
2024-05-12,W10,P0003,986,20.94980770324261,0,0,1,0
2024-05-19,W10,P0003,565,22.49731303150426,0,0,1,0
2024-05-26,W10,P0003,452,22.9157712761436,0,0,1,0
2024-06-02,W10,P0003,954,25.654225964211992,1,0,-1,1
2024-06-09,W10,P0003,22,20.862116634293656,0,1,1,0
2024-06-16,W10,P0003,896,21.35967561155712,0,0,1,0
2024-06-23,W10,P0003,106,25.028304248104742,1,0,1,0
2024-06-30,W10,P0003,778,21.14303303195914,0,0,1,0
2024-07-07,W10,P0003,938,24.26715116603193,0,0,1,0
2024-07-14,W10,P0003,189,19.91087620427928,0,0,1,0
2024-07-21,W10,P0003,264,20.51622870906902,0,0,1,0
2024-07-28,W10,P0003,104,22.231899732883218,0,0,1,0
2024-08-04,W10,P0003,976,24.603840360632187,0,0,1,0
2024-08-11,W10,P0003,793,23.355402155263047,0,0,1,0
2024-08-18,W10,P0003,621,23.628969105819632,0,0,1,0
2024-08-25,W10,P0003,978,20.10063791540092,0,0,1,0
2024-09-01,W10,P0003,149,23.192519406618395,0,0,1,0
2024-09-08,W10,P0003,863,23.71605515399243,0,0,1,0
2024-09-15,W10,P0003,710,22.00482088218038,0,0,1,0
2024-09-22,W10,P0003,558,18.93738004649348,0,0,1,0
2024-09-29,W10,P0003,600,24.61211746069016,0,0,1,0
2024-10-06,W10,P0003,763,21.908157108281024,0,0,1,0
2024-10-13,W10,P0003,765,19.94697876609632,0,0,1,0
2024-10-20,W10,P0003,212,20.803185932417545,0,0,1,0
2024-10-27,W10,P0003,270,23.83161029595937,0,0,1,0
2024-11-03,W10,P0003,167,28.68748584510133,1,0,-1,1
2024-11-10,W10,P0003,17,25.73616384580684,1,1,-1,1
2024-11-17,W10,P0003,253,22.395848412707306,0,0,1,0
2024-11-24,W10,P0003,622,19.369902447648883,0,0,1,0
2024-12-01,W10,P0003,768,22.826102371722307,0,0,1,0
2024-12-08,W10,P0003,608,20.73860004032877,0,0,1,0
2024-12-15,W10,P0003,10,23.546746181178648,0,1,1,0
2024-12-22,W10,P0003,304,18.362937770657727,0,0,1,0
2024-12-29,W10,P0003,431,20.93533741039771,0,0,1,0
2025-01-05,W10,P0003,904,20.5697843224364,0,0,1,0
2025-01-12,W10,P0003,616,22.91349892489071,0,0,1,0
2025-01-19,W10,P0003,512,23.40872840705717,0,0,1,0
2025-01-26,W10,P0003,875,22.2813899142971,0,0,1,0
2025-02-02,W10,P0003,565,20.35611122538061,0,0,1,0
2025-02-09,W10,P0003,586,25.232845946552445,1,0,1,0
2025-02-16,W10,P0003,317,20.60075174746935,0,0,1,0
2025-02-23,W10,P0003,159,21.141782461504143,0,0,1,0
2025-03-02,W10,P0003,473,17.591448629649108,0,0,-1,1
2025-03-09,W10,P0003,720,24.42680766984676,0,0,1,0
2025-03-16,W10,P0003,175,21.11947691504725,0,0,1,0
2025-03-23,W10,P0003,146,23.03193692467198,0,0,1,0
2025-03-30,W10,P0003,992,20.547406921444043,0,0,1,0
2025-04-06,W10,P0003,718,20.988732750139505,0,0,1,0
2025-04-13,W10,P0003,156,20.533067179898406,0,0,1,0
2025-04-20,W10,P0003,852,20.58870870929924,0,0,1,0
2025-04-27,W10,P0003,243,20.640669961997897,0,0,1,0
2025-05-04,W10,P0003,99,25.512679504480253,1,1,1,0
2025-05-11,W10,P0003,606,25.5255430479604,1,0,1,0
2025-05-18,W10,P0003,235,22.972589064416564,0,0,1,0
2025-05-25,W10,P0003,785,21.34532728105369,0,0,1,0
2025-06-01,W10,P0003,598,23.04515354513403,0,0,1,0
2025-06-08,W10,P0003,414,18.463915292758685,0,0,1,0
2025-06-15,W10,P0003,412,21.521423658843425,0,0,1,0
2025-06-22,W10,P0003,560,24.38024598988941,0,0,1,0
2025-06-29,W10,P0003,600,23.61593244770378,0,0,1,0
2025-07-06,W10,P0003,740,21.84010129437927,0,0,1,0
2025-07-13,W10,P0003,762,22.460693206898405,0,0,1,0
2025-07-20,W10,P0003,625,19.463042215967896,0,0,1,0
2025-07-27,W10,P0003,142,23.21993639585628,0,0,1,0
2025-08-03,W10,P0003,183,23.78034623616064,0,0,1,0
2025-08-10,W10,P0003,274,19.90431795370085,0,0,1,0
2025-08-17,W10,P0003,436,21.60318564226844,0,0,1,0
2025-08-24,W10,P0003,738,23.730326042762893,0,0,1,0
2025-08-31,W10,P0003,760,18.762509404933777,0,0,1,0
2025-09-07,W10,P0003,807,21.555039394759856,0,0,1,0
2025-09-14,W10,P0003,291,20.29225431844556,0,0,1,0
2025-09-21,W10,P0003,454,20.934266554235453,0,0,1,0
2025-09-28,W10,P0003,353,24.930367527655143,0,0,1,0
2025-10-05,W10,P0003,621,20.78172522446312,0,0,1,0
2025-10-12,W10,P0003,341,21.482051525342065,0,0,1,0
2025-10-19,W10,P0003,743,24.407329380031708,0,0,1,0
2025-10-26,W10,P0003,436,21.04318961085309,0,0,1,0
2025-11-02,W10,P0003,541,20.989937610335986,0,0,1,0
2025-11-09,W10,P0003,310,20.114023092885127,0,0,1,0
2025-11-16,W10,P0003,54,22.553930703359423,0,1,1,0
2025-11-23,W10,P0003,442,22.78061971070556,0,0,1,0
2025-11-30,W10,P0003,744,22.61464894431512,0,0,1,0
2024-01-07,W10,P0010,634,20.1217178982708,0,0,1,0
2024-01-14,W10,P0010,192,20.80952647829722,0,0,1,0
2024-01-21,W10,P0010,53,20.814640326267643,0,1,1,0
2024-01-28,W10,P0010,992,22.39714338892437,0,0,1,0
2024-02-04,W10,P0010,833,25.574822416945658,1,0,1,0
2024-02-11,W10,P0010,899,24.349002689799462,0,0,1,0
2024-02-18,W10,P0010,299,20.700558347527043,0,0,1,0
2024-02-25,W10,P0010,295,22.10097085654108,0,0,1,0
2024-03-03,W10,P0010,341,22.277630047312776,0,0,1,0
2024-03-10,W10,P0010,778,17.629518514716487,0,0,-1,1
2024-03-17,W10,P0010,321,22.518602119173064,0,0,1,0
2024-03-24,W10,P0010,581,24.12198805009704,0,0,1,0
2024-03-31,W10,P0010,33,22.427231711132315,0,1,1,0
2024-04-07,W10,P0010,639,19.70422676881236,0,0,1,0
2024-04-14,W10,P0010,265,22.44237364492519,0,0,1,0
2024-04-21,W10,P0010,376,20.584535357864585,0,0,1,0
2024-04-28,W10,P0010,399,22.265536762669683,0,0,1,0
2024-05-05,W10,P0010,609,22.06809408376562,0,0,1,0
2024-05-12,W10,P0010,142,24.32216221231896,0,0,1,0
2024-05-19,W10,P0010,731,23.509104540021383,0,0,1,0
2024-05-26,W10,P0010,543,22.683533800680834,0,0,1,0
2024-06-02,W10,P0010,311,23.026092474116457,0,0,1,0
2024-06-09,W10,P0010,599,20.77755331132505,0,0,1,0
2024-06-16,W10,P0010,246,19.07477003030885,0,0,1,0
2024-06-23,W10,P0010,94,21.286748098876583,0,1,1,0
2024-06-30,W10,P0010,674,23.88063748498046,0,0,1,0
2024-07-07,W10,P0010,543,23.75201012418633,0,0,1,0
2024-07-14,W10,P0010,819,19.04607568588021,0,0,1,0
2024-07-21,W10,P0010,908,21.778271909446204,0,0,1,0
2024-07-28,W10,P0010,319,24.80893194055881,0,0,1,0
2024-08-04,W10,P0010,900,25.32624429520918,1,0,1,0
2024-08-11,W10,P0010,75,21.2329042935937,0,1,1,0
2024-08-18,W10,P0010,51,23.64223178115577,0,1,1,0
2024-08-25,W10,P0010,430,22.28585158641711,0,0,1,0
2024-09-01,W10,P0010,417,23.679281642587974,0,0,1,0
2024-09-08,W10,P0010,816,23.80697026574833,0,0,1,0
2024-09-15,W10,P0010,70,18.95493130672352,0,1,1,0
2024-09-22,W10,P0010,680,22.12711217629184,0,0,1,0
2024-09-29,W10,P0010,852,21.51713215975345,0,0,1,0
2024-10-06,W10,P0010,102,21.413390253224613,0,0,1,0
2024-10-13,W10,P0010,853,20.21014557966974,0,0,1,0
2024-10-20,W10,P0010,455,22.64334165565857,0,0,1,0
2024-10-27,W10,P0010,402,21.755839441109245,0,0,1,0
2024-11-03,W10,P0010,787,20.801668864556696,0,0,1,0
2024-11-10,W10,P0010,210,22.71896920183053,0,0,1,0
2024-11-17,W10,P0010,585,22.67472240467058,0,0,1,0
2024-11-24,W10,P0010,65,20.53968330620998,0,1,1,0
2024-12-01,W10,P0010,63,19.11559756245856,0,1,1,0
2024-12-08,W10,P0010,122,22.516511359291925,0,0,1,0
2024-12-15,W10,P0010,105,23.92665396352391,0,0,1,0
2024-12-22,W10,P0010,847,22.147234705842195,0,0,1,0
2024-12-29,W10,P0010,716,23.183022980300056,0,0,1,0
2025-01-05,W10,P0010,571,23.81899141118461,0,0,1,0
2025-01-12,W10,P0010,178,18.1179525487396,0,0,-1,1
2025-01-19,W10,P0010,32,22.59385606639082,0,1,1,0
2025-01-26,W10,P0010,439,21.41176058489728,0,0,1,0
2025-02-02,W10,P0010,259,27.213286939145924,1,0,-1,1
2025-02-09,W10,P0010,917,25.209753060694304,1,0,1,0
2025-02-16,W10,P0010,724,21.34744756576309,0,0,1,0
2025-02-23,W10,P0010,194,20.705837368555155,0,0,1,0
2025-03-02,W10,P0010,28,21.22777392862708,0,1,1,0
2025-03-09,W10,P0010,132,17.88498416937333,0,0,-1,1
2025-03-16,W10,P0010,2,22.611389694289684,0,1,1,0
2025-03-23,W10,P0010,39,20.9500741669634,0,1,1,0
2025-03-30,W10,P0010,755,24.40443736101076,0,0,1,0
2025-04-06,W10,P0010,373,19.17275245892647,0,0,1,0
2025-04-13,W10,P0010,437,22.75907211636124,0,0,1,0
2025-04-20,W10,P0010,73,20.91756003845823,0,1,1,0
2025-04-27,W10,P0010,308,23.42195720692272,0,0,1,0
2025-05-04,W10,P0010,935,22.727913455879545,0,0,1,0
2025-05-11,W10,P0010,707,20.74483782538587,0,0,1,0
2025-05-18,W10,P0010,706,19.550708251362074,0,0,1,0
2025-05-25,W10,P0010,730,23.137201123045816,0,0,1,0
2025-06-01,W10,P0010,409,18.17059991745169,0,0,1,0
2025-06-08,W10,P0010,55,20.48537812937277,0,1,1,0
2025-06-15,W10,P0010,141,19.36584590126076,0,0,1,0
2025-06-22,W10,P0010,780,21.241546963112373,0,0,1,0
2025-06-29,W10,P0010,830,24.098792972796403,0,0,1,0
2025-07-06,W10,P0010,819,20.55829700646489,0,0,1,0
2025-07-13,W10,P0010,491,21.562004616777127,0,0,1,0
2025-07-20,W10,P0010,627,20.132172957452926,0,0,1,0
2025-07-27,W10,P0010,327,20.07743824138293,0,0,1,0
2025-08-03,W10,P0010,946,20.72927318225185,0,0,1,0
2025-08-10,W10,P0010,658,23.798362506498872,0,0,1,0
2025-08-17,W10,P0010,783,22.525152226391032,0,0,1,0
2025-08-24,W10,P0010,51,18.642741778658863,0,1,-1,1
2025-08-31,W10,P0010,97,23.01958494104768,0,1,1,0
2025-09-07,W10,P0010,677,19.08551255342941,0,0,1,0
2025-09-14,W10,P0010,797,22.697501923994345,0,0,1,0
2025-09-21,W10,P0010,225,21.504098772473704,0,0,1,0
2025-09-28,W10,P0010,492,22.20645708433849,0,0,1,0
2025-10-05,W10,P0010,423,21.857391964394854,0,0,1,0
2025-10-12,W10,P0010,845,20.82581721359025,0,0,1,0
2025-10-19,W10,P0010,912,25.998740300843867,1,0,-1,1
2025-10-26,W10,P0010,178,20.42488571169846,0,0,1,0
2025-11-02,W10,P0010,699,24.31500900635112,0,0,1,0
2025-11-09,W10,P0010,355,23.241345025243607,0,0,1,0
2025-11-16,W10,P0010,425,20.8355098452312,0,0,1,0
2025-11-23,W10,P0010,95,21.091921200472544,0,1,1,0
2025-11-30,W10,P0010,255,19.25798946935194,0,0,1,0
2024-01-07,W10,P0037,592,22.11278161874237,0,0,1,0
2024-01-14,W10,P0037,146,19.98678877661715,0,0,1,0
2024-01-21,W10,P0037,362,20.973469622016143,0,0,1,0
2024-01-28,W10,P0037,622,22.95940944243328,0,0,1,0
2024-02-04,W10,P0037,132,21.118015861935216,0,0,1,0
2024-02-11,W10,P0037,627,22.72921484631157,0,0,1,0
2024-02-18,W10,P0037,595,21.42803153667496,0,0,1,0
2024-02-25,W10,P0037,471,22.8774044561986,0,0,1,0
2024-03-03,W10,P0037,336,16.427483836603265,0,0,-1,1
2024-03-10,W10,P0037,828,23.1339475192386,0,0,1,0
2024-03-17,W10,P0037,983,23.13531274386752,0,0,1,0
2024-03-24,W10,P0037,464,21.79422894783296,0,0,1,0
2024-03-31,W10,P0037,532,24.628524595568624,0,0,1,0
2024-04-07,W10,P0037,290,20.0658974529026,0,0,1,0
2024-04-14,W10,P0037,737,18.430766105745885,0,0,1,0
2024-04-21,W10,P0037,67,19.400911342641106,0,1,1,0
2024-04-28,W10,P0037,584,20.24073075465658,0,0,1,0
2024-05-05,W10,P0037,521,18.751868004696256,0,0,1,0
2024-05-12,W10,P0037,755,22.11501460267524,0,0,1,0
2024-05-19,W10,P0037,481,21.44734316378851,0,0,1,0
2024-05-26,W10,P0037,505,20.66334667558946,0,0,1,0
2024-06-02,W10,P0037,618,21.56257123854085,0,0,1,0
2024-06-09,W10,P0037,292,22.614780540684933,0,0,1,0
2024-06-16,W10,P0037,292,22.39715879520488,0,0,1,0
2024-06-23,W10,P0037,263,21.43236652370701,0,0,1,0
2024-06-30,W10,P0037,895,22.49284708786185,0,0,1,0
2024-07-07,W10,P0037,168,21.828970049404965,0,0,1,0
2024-07-14,W10,P0037,213,20.650625601678687,0,0,1,0
2024-07-21,W10,P0037,373,22.255135875693952,0,0,1,0
2024-07-28,W10,P0037,664,21.53166451269394,0,0,1,0
2024-08-04,W10,P0037,787,22.77205669670762,0,0,1,0
2024-08-11,W10,P0037,774,21.293402546790777,0,0,1,0
2024-08-18,W10,P0037,28,21.15362802033912,0,1,1,0
2024-08-25,W10,P0037,215,22.53828347608822,0,0,1,0
2024-09-01,W10,P0037,409,23.00890065331763,0,0,1,0
2024-09-08,W10,P0037,805,19.89710540219637,0,0,1,0
2024-09-15,W10,P0037,8,21.915426385900805,0,1,1,0
2024-09-22,W10,P0037,565,21.040767362674725,0,0,1,0
2024-09-29,W10,P0037,430,20.32803565576828,0,0,1,0
