order_id,order_date,supplier_id,product_id,qty_ordered,delivery_days_actual
PO01820,2025-03-16,S007,P0028,103,9
PO01821,2025-09-27,S003,P0048,248,8
PO01822,2023-07-27,S003,P0002,166,18
PO01823,2025-03-14,S020,P0040,294,29
PO01824,2023-09-17,S011,P0032,138,21
PO01825,2023-11-15,S002,P0008,355,19
PO01826,2023-06-11,S010,P0026,166,20
PO01827,2025-09-07,S004,P0020,381,7
PO01828,2025-07-13,S016,P0040,471,17
PO01829,2023-08-03,S016,P0041,424,13
PO01830,2024-07-19,S005,P0019,413,6
PO01831,2024-05-19,S020,P0016,369,27
PO01832,2025-08-15,S001,P0038,365,20
PO01833,2025-05-31,S009,P0020,236,5
PO01834,2025-02-25,S003,P0035,329,12
PO01835,2023-05-03,S013,P0032,230,8
PO01836,2024-08-21,S003,P0041,302,6
PO01837,2023-10-10,S009,P0009,201,28
PO01838,2023-01-18,S009,P0014,275,26
PO01839,2024-08-26,S013,P0046,393,19
PO01840,2024-06-04,S017,P0031,394,28
PO01841,2025-05-06,S009,P0043,142,9
PO01842,2023-07-30,S012,P0010,464,5
PO01843,2023-09-30,S006,P0009,166,25
PO01844,2024-10-01,S003,P0027,361,25
PO01845,2025-04-16,S011,P0027,401,21
PO01846,2023-07-16,S013,P0045,177,7
PO01847,2024-12-26,S014,P0005,115,27
PO01848,2023-10-20,S015,P0031,252,27
PO01849,2023-02-18,S015,P0018,399,18
PO01850,2023-08-14,S017,P0034,221,29
PO01851,2024-02-20,S014,P0012,483,25
PO01852,2023-07-07,S016,P0024,340,28
PO01853,2025-02-14,S010,P0040,126,15
PO01854,2023-03-30,S017,P0008,409,28
PO01855,2023-02-13,S016,P0029,155,18
PO01856,2023-04-29,S014,P0049,200,28
PO01857,2024-06-14,S013,P0018,286,13
PO01858,2025-06-13,S004,P0026,310,6
PO01859,2023-01-24,S003,P0027,472,10
PO01860,2023-07-12,S003,P0013,435,29
PO01861,2024-08-08,S015,P0015,449,21
PO01862,2023-07-17,S004,P0010,171,7
PO01863,2024-03-06,S016,P0012,193,9
PO01864,2023-03-02,S001,P0038,363,20
PO01865,2024-08-11,S005,P0009,200,27
PO01866,2024-11-20,S008,P0017,384,8
PO01867,2025-01-03,S006,P0034,497,8
PO01868,2024-09-23,S003,P0011,341,27
PO01869,2025-03-21,S020,P0022,327,29
PO01870,2023-06-08,S005,P0026,455,28
PO01871,2024-05-05,S014,P0009,239,7
PO01872,2024-04-26,S011,P0006,368,24
PO01873,2024-12-01,S005,P0030,239,17
PO01874,2024-03-08,S002,P0002,365,19
PO01875,2023-12-12,S019,P0019,271,21
PO01876,2023-04-20,S016,P0015,286,15
PO01877,2023-08-18,S008,P0008,491,10
PO01878,2023-05-27,S017,P0003,251,28
PO01879,2023-03-14,S020,P0029,264,14
PO01880,2024-12-06,S002,P0046,270,5
PO01881,2023-08-17,S009,P0046,211,10
PO01882,2024-02-18,S012,P0010,444,27
PO01883,2023-06-10,S013,P0023,363,23
PO01884,2024-07-27,S015,P0039,291,25
PO01885,2023-05-23,S020,P0026,166,17
PO01886,2025-08-30,S001,P0050,300,26
PO01887,2023-08-05,S003,P0041,173,11
PO01888,2025-08-08,S019,P0007,401,17
PO01889,2024-12-20,S011,P0006,191,8
PO01890,2025-01-28,S020,P0029,309,10
PO01891,2023-07-11,S013,P0050,171,29
PO01892,2025-07-23,S011,P0023,332,19
PO01893,2023-01-03,S019,P0012,331,16
PO01894,2024-08-09,S014,P0020,235,25
PO01895,2024-02-19,S011,P0041,286,22
PO01896,2024-10-08,S009,P0005,135,29
PO01897,2024-10-23,S007,P0017,451,10
PO01898,2024-03-19,S004,P0025,120,9
PO01899,2023-01-14,S003,P0004,358,16
PO01900,2025-08-06,S012,P0018,187,21
PO01901,2024-02-17,S010,P0029,115,14
PO01902,2025-08-31,S007,P0036,310,26
PO01903,2024-02-07,S005,P0045,154,12
PO01904,2023-03-12,S016,P0037,249,20
PO01905,2024-10-23,S018,P0005,377,19
PO01906,2024-02-15,S019,P0014,212,27
PO01907,2025-10-13,S013,P0001,432,25
PO01908,2025-11-03,S007,P0016,495,25
PO01909,2024-04-10,S010,P0006,108,18
PO01910,2024-03-09,S005,P0024,183,22
PO01911,2025-08-26,S007,P0016,123,20
PO01912,2023-04-17,S004,P0024,483,12
PO01913,2025-09-19,S014,P0013,147,27
PO01914,2024-11-12,S012,P0016,361,5
PO01915,2025-03-11,S001,P0034,219,11
PO01916,2025-01-31,S015,P0029,186,8
PO01917,2023-11-17,S001,P0041,459,10
PO01918,2024-04-03,S014,P0013,498,19
PO01919,2023-06-11,S011,P0009,385,15
PO01920,2023-11-16,S006,P0036,382,14
PO01921,2023-04-03,S016,P0026,325,11
PO01922,2025-11-24,S013,P0025,324,18
PO01923,2024-05-26,S003,P0003,216,26
PO01924,2024-07-09,S009,P0004,285,10
PO01925,2025-05-01,S012,P0045,365,9
PO01926,2023-06-18,S017,P0050,171,24
PO01927,2024-10-16,S010,P0023,305,19
PO01928,2024-02-05,S005,P0008,228,22
PO01929,2023-11-04,S003,P0038,173,5
PO01930,2024-01-26,S004,P0048,103,24
PO01931,2024-08-10,S005,P0012,286,15
PO01932,2024-01-17,S014,P0045,140,5
PO01933,2023-01-05,S016,P0012,189,29
PO01934,2023-07-21,S020,P0021,497,21
PO01935,2024-02-08,S007,P0037,342,25
PO01936,2025-03-02,S005,P0019,300,22
PO01937,2025-01-27,S017,P0012,392,10
PO01938,2024-05-27,S011,P0012,213,28
PO01939,2024-06-18,S017,P0033,471,22
PO01940,2024-01-05,S018,P0030,249,11
PO01941,2023-05-20,S002,P0011,187,19
PO01942,2024-08-02,S017,P0019,326,19
PO01943,2025-09-28,S008,P0042,220,8
PO01944,2025-05-21,S020,P0028,391,24
PO01945,2023-02-24,S010,P0047,322,10
PO01946,2023-11-11,S013,P0049,285,12
PO01947,2025-01-31,S006,P0026,242,11
PO01948,2023-07-04,S015,P0023,288,26
PO01949,2024-12-01,S004,P0044,490,9
PO01950,2024-10-07,S018,P0041,326,10
PO01951,2023-10-27,S002,P0038,190,11
PO01952,2025-08-14,S001,P0037,207,13
PO01953,2024-07-30,S005,P0003,269,6
PO01954,2024-08-11,S010,P0011,325,20
PO01955,2023-01-23,S016,P0047,124,6
PO01956,2025-07-09,S018,P0040,476,13
PO01957,2023-06-27,S014,P0043,163,10
PO01958,2025-01-02,S019,P0028,399,13
PO01959,2025-04-22,S003,P0022,361,12
PO01960,2024-11-20,S011,P0015,103,12
PO01961,2023-11-06,S007,P0034,165,9
PO01962,2025-10-07,S008,P0032,482,18
PO01963,2024-11-20,S011,P0003,330,13
PO01964,2024-02-21,S002,P0010,113,15
PO01965,2024-01-10,S005,P0002,487,6
PO01966,2024-10-20,S007,P0022,390,29
PO01967,2023-02-21,S003,P0004,432,13
PO01968,2024-03-20,S014,P0046,349,7
PO01969,2025-05-18,S009,P0024,222,29
PO01970,2023-12-28,S004,P0030,320,10
PO01971,2024-08-25,S006,P0043,213,23
PO01972,2024-04-25,S020,P0001,261,14
PO01973,2024-03-11,S005,P0019,253,6
PO01974,2023-07-30,S003,P0028,334,25
PO01975,2023-06-06,S004,P0016,411,22
PO01976,2025-06-24,S019,P0021,445,12
PO01977,2024-02-05,S004,P0050,479,28
PO01978,2024-04-12,S006,P0041,347,27
PO01979,2024-01-24,S018,P0032,177,13
PO01980,2023-10-29,S012,P0001,466,25
PO01981,2024-01-19,S001,P0002,302,21
PO01982,2025-01-09,S019,P0049,486,6
PO01983,2023-11-14,S004,P0031,477,13
PO01984,2023-10-04,S004,P0018,235,6
PO01985,2025-07-05,S020,P0046,445,19
PO01986,2024-06-10,S014,P0043,353,7
PO01987,2024-07-18,S004,P0017,232,25
PO01988,2023-07-17,S003,P0048,285,12
PO01989,2023-05-25,S018,P0008,111,11
PO01990,2025-04-15,S010,P0010,354,17
PO01991,2025-03-20,S012,P0033,294,16
PO01992,2023-02-27,S013,P0043,336,23
PO01993,2023-07-11,S005,P0016,193,17
PO01994,2024-11-16,S001,P0047,119,25
PO01995,2023-11-15,S002,P0047,486,21
PO01996,2024-07-09,S003,P0024,388,29
PO01997,2023-01-11,S020,P0048,245,19
PO01998,2024-01-18,S019,P0005,174,18
PO01999,2024-04-22,S002,P0025,106,27
PO02000,2023-01-14,S014,P0012,189,23
PO02001,2023-03-06,S017,P0004,358,7
PO02002,2025-10-04,S017,P0036,484,22
PO02003,2025-04-18,S002,P0001,344,21
PO02004,2024-01-18,S014,P0035,116,24
PO02005,2024-03-15,S019,P0036,495,29
PO02006,2023-03-09,S020,P0045,468,9
PO02007,2023-11-21,S005,P0019,201,27
PO02008,2025-11-19,S020,P0024,300,27
PO02009,2024-09-18,S006,P0006,180,15
PO02010,2024-02-10,S003,P0048,482,18
PO02011,2025-10-31,S008,P0011,202,24
PO02012,2025-10-07,S016,P0002,349,11
PO02013,2025-02-13,S002,P0014,219,27
PO02014,2025-02-28,S009,P0040,122,27
PO02015,2023-12-08,S014,P0047,357,25
PO02016,2024-11-01,S012,P0042,204,25
PO02017,2024-03-18,S007,P0014,225,22
PO02018,2023-08-18,S004,P0044,410,9
PO02019,2023-03-30,S001,P0046,213,6
PO02020,2025-05-09,S001,P0034,114,22
PO02021,2025-02-23,S011,P0001,341,13
PO02022,2024-03-31,S018,P0023,399,7
PO02023,2023-09-08,S018,P0001,328,10
PO02024,2024-02-12,S003,P0044,296,11
PO02025,2023-10-24,S018,P0045,450,19
PO02026,2025-08-09,S020,P0047,460,8
PO02027,2023-04-23,S014,P0028,404,26
PO02028,2023-11-24,S009,P0034,418,27
PO02029,2025-05-28,S011,P0032,328,10
PO02030,2025-02-10,S015,P0023,390,8
PO02031,2024-05-10,S015,P0035,118,24
PO02032,2024-01-05,S016,P0028,280,23
PO02033,2023-03-10,S011,P0005,319,9
PO02034,2024-01-12,S014,P0016,101,16
PO02035,2023-06-13,S010,P0047,279,5
PO02036,2024-07-08,S002,P0020,469,11
PO02037,2025-10-26,S012,P0048,286,13
PO02038,2023-04-30,S012,P0020,486,7
PO02039,2024-09-13,S013,P0017,363,14
PO02040,2024-01-04,S020,P0005,139,15
PO02041,2024-12-30,S009,P0020,129,28
PO02042,2024-08-24,S008,P0005,111,25
PO02043,2025-02-01,S017,P0003,276,6
PO02044,2025-06-21,S013,P0032,215,19
PO02045,2025-02-22,S009,P0025,202,5
PO02046,2023-09-27,S001,P0034,372,19
PO02047,2025-03-04,S001,P0050,421,17
PO02048,2024-07-30,S010,P0001,223,13
PO02049,2024-05-15,S002,P0002,122,25
PO02050,2023-08-03,S004,P0010,266,24
PO02051,2024-08-24,S015,P0018,226,21
PO02052,2023-03-03,S015,P0013,382,14
PO02053,2023-04-18,S007,P0022,284,5
PO02054,2024-08-12,S020,P0007,118,13
PO02055,2024-07-08,S004,P0031,271,23
PO02056,2024-01-20,S014,P0032,221,10
PO02057,2023-03-25,S006,P0002,421,24
PO02058,2023-01-19,S008,P0043,387,29
PO02059,2024-12-02,S014,P0047,388,23
PO02060,2025-10-28,S020,P0037,270,16
PO02061,2024-09-06,S010,P0049,352,15
PO02062,2024-05-24,S010,P0004,331,18
PO02063,2025-05-30,S002,P0047,378,29
PO02064,2024-11-19,S018,P0031,113,16
PO02065,2023-08-06,S013,P0008,307,17
PO02066,2024-12-18,S016,P0013,453,11
PO02067,2024-07-15,S010,P0002,284,7
PO02068,2023-06-28,S016,P0004,285,11
PO02069,2024-08-03,S018,P0044,395,20
PO02070,2024-11-21,S018,P0030,399,5
PO02071,2023-12-07,S004,P0044,402,19
PO02072,2024-09-04,S017,P0030,439,16
PO02073,2025-08-26,S005,P0048,463,15
PO02074,2023-04-05,S019,P0045,145,5
PO02075,2024-12-21,S003,P0017,205,7
PO02076,2024-09-01,S012,P0016,327,26
PO02077,2024-01-26,S004,P0032,215,15
PO02078,2024-12-03,S010,P0003,152,10
PO02079,2023-04-01,S017,P0028,128,26
PO02080,2024-01-21,S018,P0001,350,17
PO02081,2023-10-28,S006,P0025,152,22
PO02082,2023-05-13,S003,P0031,236,18
PO02083,2024-12-08,S005,P0047,428,18
PO02084,2023-07-14,S004,P0027,380,9
PO02085,2025-03-27,S006,P0043,146,16
PO02086,2025-01-29,S017,P0013,470,7
PO02087,2025-02-05,S002,P0027,180,15
PO02088,2025-05-08,S010,P0023,426,5
PO02089,2025-03-22,S015,P0004,371,20
PO02090,2025-05-21,S006,P0008,392,11
PO02091,2024-11-03,S016,P0019,477,7
PO02092,2023-09-22,S017,P0018,373,26
PO02093,2024-11-05,S004,P0045,283,7
PO02094,2024-06-03,S002,P0035,181,21
PO02095,2025-06-27,S019,P0035,235,22
PO02096,2024-12-08,S007,P0035,212,19
PO02097,2024-02-29,S009,P0011,156,27
PO02098,2024-01-24,S017,P0037,444,25
PO02099,2023-04-18,S015,P0012,119,10
PO02100,2023-08-23,S017,P0016,412,7
PO02101,2025-04-23,S013,P0012,472,20
PO02102,2025-11-09,S005,P0008,484,13
PO02103,2024-05-31,S009,P0047,209,7
PO02104,2024-10-14,S014,P0001,224,24
PO02105,2023-02-11,S009,P0006,496,21
PO02106,2024-03-04,S011,P0007,174,19
PO02107,2024-07-02,S004,P0043,151,14
PO02108,2023-03-04,S012,P0001,457,22
PO02109,2023-04-23,S003,P0039,196,5
PO02110,2025-11-20,S007,P0014,129,9
PO02111,2025-05-22,S020,P0034,349,5
PO02112,2023-06-23,S006,P0028,436,8
PO02113,2024-01-10,S015,P0044,488,15
PO02114,2024-03-19,S001,P0001,202,17
PO02115,2024-05-10,S004,P0026,377,14
PO02116,2024-10-29,S002,P0036,150,16
PO02117,2025-06-07,S006,P0034,481,25
PO02118,2024-12-19,S002,P0025,306,28
PO02119,2025-10-21,S015,P0024,173,24
PO02120,2024-01-02,S005,P0036,457,22
PO02121,2025-09-10,S020,P0044,228,27
PO02122,2023-03-31,S014,P0007,145,13
PO02123,2025-03-12,S013,P0040,178,14
PO02124,2025-07-04,S013,P0025,397,15
PO02125,2023-11-17,S008,P0031,141,7
PO02126,2024-04-08,S015,P0037,448,16
PO02127,2025-11-30,S020,P0013,419,19
PO02128,2024-08-11,S013,P0020,178,28
PO02129,2023-03-29,S006,P0029,118,5
PO02130,2025-05-05,S004,P0031,241,13
PO02131,2025-03-03,S007,P0024,114,7
PO02132,2025-07-15,S011,P0003,278,11
PO02133,2024-02-27,S004,P0045,310,28
PO02134,2025-08-02,S014,P0034,318,8
PO02135,2024-03-22,S010,P0006,115,6
PO02136,2023-08-20,S008,P0035,310,5
PO02137,2025-05-20,S012,P0013,408,25
PO02138,2025-01-01,S009,P0050,410,12
PO02139,2024-06-03,S006,P0040,354,18
PO02140,2024-09-25,S006,P0011,122,16
PO02141,2023-08-28,S013,P0013,263,5
PO02142,2023-12-01,S012,P0042,245,26
PO02143,2024-01-08,S008,P0045,400,18
PO02144,2024-12-13,S008,P0044,443,29
PO02145,2024-10-18,S003,P0028,188,12
PO02146,2023-10-10,S018,P0004,339,12
PO02147,2023-03-24,S010,P0022,335,9
PO02148,2023-07-01,S004,P0049,272,29
PO02149,2025-11-29,S002,P0037,106,27
PO02150,2023-09-10,S009,P0018,296,27
PO02151,2023-08-03,S011,P0002,460,16
PO02152,2023-11-15,S016,P0050,315,9
PO02153,2025-01-14,S014,P0033,183,13
PO02154,2024-06-30,S013,P0043,312,20
PO02155,2023-11-11,S012,P0005,301,8
PO02156,2024-04-07,S001,P0012,476,10
PO02157,2025-04-30,S003,P0016,344,8
PO02158,2023-08-03,S017,P0030,401,5
PO02159,2023-07-01,S004,P0018,132,17
PO02160,2025-01-29,S009,P0027,473,17
PO02161,2025-01-13,S020,P0047,370,21
PO02162,2024-10-12,S007,P0027,133,17
PO02163,2023-05-30,S008,P0011,178,29
PO02164,2025-08-19,S012,P0013,488,15
PO02165,2025-06-27,S017,P0002,364,22
PO02166,2024-05-16,S012,P0025,446,19
PO02167,2024-09-09,S009,P0033,419,17
PO02168,2023-04-22,S005,P0035,221,27
PO02169,2025-06-13,S013,P0024,383,16
PO02170,2024-02-25,S018,P0045,364,8
PO02171,2025-02-01,S015,P0001,348,28
PO02172,2025-04-03,S005,P0025,405,5
PO02173,2023-09-20,S016,P0050,263,5
PO02174,2025-01-23,S009,P0013,364,16
PO02175,2023-12-24,S001,P0034,350,25
PO02176,2025-03-11,S007,P0015,130,5
PO02177,2025-10-13,S019,P0006,334,18
PO02178,2024-04-15,S010,P0018,400,5
PO02179,2025-09-09,S004,P0042,370,13
PO02180,2023-06-14,S020,P0028,344,20
PO02181,2024-05-15,S012,P0022,165,16
PO02182,2023-08-15,S016,P0043,162,26
PO02183,2023-05-14,S018,P0008,218,20
PO02184,2023-03-11,S003,P0024,209,13
PO02185,2025-05-09,S003,P0012,206,7
PO02186,2024-08-11,S013,P0024,476,25
PO02187,2025-03-16,S007,P0001,215,15
PO02188,2024-08-30,S013,P0040,126,10
PO02189,2025-09-23,S008,P0049,291,29
PO02190,2025-10-04,S009,P0028,287,28
PO02191,2025-07-03,S002,P0008,411,27
PO02192,2024-08-31,S008,P0003,426,26
PO02193,2025-10-21,S012,P0017,497,28
PO02194,2024-10-03,S020,P0009,287,24
PO02195,2025-03-16,S015,P0046,320,11
PO02196,2025-01-23,S020,P0011,375,5
PO02197,2023-10-15,S020,P0041,458,23
PO02198,2023-06-17,S002,P0034,406,10
PO02199,2023-10-24,S014,P0020,488,7
PO02200,2025-06-01,S005,P0019,171,27
PO02201,2025-02-09,S002,P0048,277,17
PO02202,2025-09-19,S002,P0034,298,14
PO02203,2024-03-31,S009,P0009,187,28
PO02204,2024-08-29,S016,P0019,441,28
PO02205,2025-11-17,S001,P0038,247,21
PO02206,2025-10-02,S016,P0025,489,24
PO02207,2024-01-11,S016,P0028,227,9
PO02208,2023-02-13,S009,P0033,235,13
PO02209,2024-07-01,S004,P0043,355,6
PO02210,2025-08-01,S019,P0038,220,6
PO02211,2025-08-08,S019,P0045,306,26
PO02212,2023-07-05,S011,P0014,121,21
PO02213,2023-06-16,S007,P0026,134,22
PO02214,2025-01-24,S002,P0025,397,6
PO02215,2023-04-06,S019,P0031,304,13
PO02216,2025-11-10,S017,P0031,319,12
PO02217,2023-03-18,S009,P0027,375,14
PO02218,2023-12-23,S015,P0026,192,28
PO02219,2023-05-25,S010,P0014,424,10
PO02220,2024-07-02,S003,P0002,486,12
PO02221,2025-07-04,S012,P0006,227,26
PO02222,2025-07-05,S016,P0026,126,7
PO02223,2025-06-25,S006,P0034,424,14
PO02224,2023-08-23,S015,P0020,475,9
PO02225,2024-04-28,S009,P0041,375,6
PO02226,2023-06-17,S003,P0040,122,29
PO02227,2024-11-29,S018,P0036,323,27
PO02228,2023-06-28,S006,P0003,111,17
PO02229,2023-08-16,S007,P0035,340,19
PO02230,2024-09-24,S018,P0036,404,5
PO02231,2024-09-08,S015,P0027,451,17
PO02232,2023-08-11,S001,P0008,307,25
PO02233,2023-04-07,S019,P0029,254,17
PO02234,2025-10-14,S014,P0032,164,24
PO02235,2024-08-09,S004,P0020,406,11
PO02236,2023-11-28,S011,P0010,432,28
PO02237,2024-11-25,S016,P0018,330,17
PO02238,2024-10-28,S015,P0033,394,11
PO02239,2023-08-27,S005,P0003,115,8
PO02240,2025-02-19,S005,P0026,104,18
PO02241,2025-07-04,S018,P0019,221,6
PO02242,2023-07-15,S002,P0039,270,19
PO02243,2023-09-30,S010,P0042,156,9
PO02244,2024-11-10,S012,P0039,196,7
PO02245,2024-01-14,S020,P0002,375,20
PO02246,2025-10-06,S012,P0022,329,21
PO02247,2024-02-02,S009,P0026,451,10
PO02248,2025-06-28,S005,P0023,275,7
PO02249,2024-04-21,S018,P0050,277,10
PO02250,2023-12-13,S007,P0033,101,24
PO02251,2025-05-05,S001,P0028,239,26
PO02252,2025-09-22,S008,P0031,469,25
PO02253,2025-01-15,S003,P0003,152,5
PO02254,2025-10-23,S020,P0042,111,20
PO02255,2023-01-05,S020,P0003,261,27
PO02256,2024-04-05,S009,P0002,204,22
PO02257,2024-03-13,S009,P0047,261,21
PO02258,2023-12-20,S008,P0029,367,9
PO02259,2024-05-10,S012,P0046,116,26
PO02260,2025-04-18,S006,P0031,361,17
PO02261,2023-10-11,S003,P0015,129,6
PO02262,2024-07-31,S006,P0010,185,13
PO02263,2024-10-29,S004,P0043,442,26
PO02264,2023-04-12,S020,P0022,307,14
PO02265,2025-02-10,S007,P0034,334,22
PO02266,2023-05-08,S002,P0037,381,22
PO02267,2023-08-04,S016,P0042,210,23
PO02268,2023-11-18,S002,P0040,395,17
PO02269,2023-07-09,S011,P0009,258,10
PO02270,2025-07-22,S014,P0014,401,28
PO02271,2024-06-28,S020,P0020,166,5
PO02272,2024-06-19,S015,P0035,443,22
PO02273,2023-04-07,S003,P0001,190,23
PO02274,2024-04-26,S012,P0026,223,20
PO02275,2024-04-09,S018,P0016,345,23
PO02276,2024-05-21,S008,P0016,455,25
PO02277,2023-02-15,S017,P0042,334,11
PO02278,2024-04-12,S017,P0014,224,10
PO02279,2025-01-14,S005,P0025,167,16
PO02280,2023-12-06,S010,P0048,204,18
PO02281,2024-12-03,S020,P0021,158,11
PO02282,2025-08-22,S017,P0043,309,21
PO02283,2025-10-13,S005,P0015,395,27
PO02284,2023-08-18,S007,P0002,254,17
PO02285,2024-06-12,S003,P0005,329,24
PO02286,2025-09-01,S014,P0019,239,9
PO02287,2023-10-02,S019,P0041,258,10
PO02288,2025-03-05,S008,P0011,255,17
PO02289,2023-03-02,S018,P0028,211,14
PO02290,2024-10-19,S010,P0044,199,7
PO02291,2025-05-04,S006,P0045,381,25
PO02292,2025-07-28,S002,P0002,340,7
PO02293,2023-01-09,S013,P0033,112,12
PO02294,2023-10-22,S018,P0021,396,11
PO02295,2023-02-16,S011,P0043,387,22
PO02296,2024-01-21,S017,P0028,377,18
PO02297,2025-05-12,S002,P0040,219,11
PO02298,2023-12-03,S016,P0017,209,15
PO02299,2025-01-16,S002,P0012,476,28
PO02300,2025-05-23,S016,P0041,454,25
PO02301,2025-09-05,S002,P0031,179,24
PO02302,2023-12-01,S003,P0025,405,14
PO02303,2024-11-24,S020,P0020,102,14
PO02304,2023-08-13,S003,P0044,337,21
PO02305,2025-11-16,S017,P0023,194,20
PO02306,2025-10-04,S019,P0006,371,14
PO02307,2024-01-22,S009,P0016,468,10
PO02308,2023-07-12,S003,P0003,421,5
PO02309,2023-09-17,S013,P0049,395,9
PO02310,2025-09-05,S002,P0027,185,16
PO02311,2025-06-12,S012,P0011,283,12
PO02312,2023-04-10,S015,P0003,177,10
PO02313,2025-02-21,S012,P0023,113,27
PO02314,2025-08-18,S009,P0046,417,20
PO02315,2023-02-25,S012,P0039,210,14
PO02316,2025-10-22,S018,P0008,168,7
PO02317,2024-03-04,S009,P0017,254,29
PO02318,2024-07-28,S014,P0010,402,10
PO02319,2023-12-05,S006,P0026,423,6
PO02320,2024-11-17,S016,P0031,186,8
PO02321,2025-06-10,S002,P0040,173,11
PO02322,2024-12-18,S012,P0021,322,25
PO02323,2023-06-30,S015,P0026,244,16
PO02324,2023-01-11,S011,P0032,206,14
PO02325,2025-03-23,S016,P0015,330,29
PO02326,2023-11-27,S010,P0027,126,17
PO02327,2024-09-24,S015,P0022,203,25
PO02328,2023-09-02,S018,P0038,406,23
PO02329,2025-02-08,S007,P0027,158,12
PO02330,2025-06-11,S013,P0019,178,21
PO02331,2024-06-06,S006,P0008,251,12
PO02332,2023-04-08,S007,P0042,198,22
PO02333,2024-07-31,S004,P0027,240,24
PO02334,2024-11-15,S012,P0037,497,12
PO02335,2024-06-20,S017,P0034,169,20
PO02336,2024-02-05,S004,P0029,151,20
PO02337,2024-11-29,S001,P0035,195,28
PO02338,2024-02-09,S006,P0041,312,14
PO02339,2023-04-22,S005,P0024,376,17
PO02340,2023-03-27,S004,P0048,257,25
PO02341,2024-04-21,S008,P0002,153,26
PO02342,2023-06-16,S018,P0040,313,9
PO02343,2025-11-04,S007,P0047,478,16
PO02344,2024-06-26,S006,P0016,286,19
PO02345,2023-05-03,S012,P0049,402,10
PO02346,2023-11-14,S005,P0001,293,13
PO02347,2023-07-06,S001,P0035,356,7
PO02348,2025-08-02,S015,P0005,187,28
PO02349,2023-01-07,S014,P0011,279,27
PO02350,2025-08-26,S012,P0025,376,25
PO02351,2023-08-10,S008,P0008,287,21
PO02352,2024-12-03,S012,P0015,459,14
PO02353,2024-05-27,S016,P0039,223,6
PO02354,2023-11-13,S011,P0003,275,11
PO02355,2024-10-19,S005,P0028,173,8
PO02356,2023-02-14,S014,P0028,239,14
PO02357,2025-07-29,S012,P0013,215,11
PO02358,2024-08-16,S002,P0006,358,16
PO02359,2024-06-15,S020,P0004,473,19
PO02360,2023-07-05,S002,P0037,165,28
PO02361,2024-04-20,S018,P0034,233,20
PO02362,2023-06-15,S012,P0005,353,7
PO02363,2023-06-17,S005,P0040,422,5
PO02364,2025-08-18,S012,P0030,349,29
PO02365,2024-06-28,S001,P0041,172,19
PO02366,2025-02-05,S010,P0048,376,19
PO02367,2023-03-05,S017,P0011,260,15
PO02368,2023-04-20,S003,P0031,215,6
PO02369,2024-02-25,S013,P0011,356,8
PO02370,2023-01-12,S007,P0036,221,21
PO02371,2025-10-26,S008,P0012,420,16
PO02372,2024-05-10,S011,P0024,464,20
PO02373,2025-02-08,S017,P0019,426,5
PO02374,2025-02-06,S010,P0035,139,27
PO02375,2024-12-27,S015,P0001,418,14
PO02376,2025-10-03,S006,P0006,151,17
PO02377,2024-03-09,S009,P0002,259,22
PO02378,2023-04-12,S002,P0020,397,25
PO02379,2023-01-10,S002,P0042,337,19
PO02380,2023-11-27,S012,P0012,128,14
PO02381,2025-07-24,S017,P0010,401,27
PO02382,2023-06-08,S018,P0048,165,19
PO02383,2024-12-07,S012,P0039,401,27
PO02384,2024-04-30,S014,P0008,198,8
PO02385,2025-01-06,S003,P0034,127,9
PO02386,2024-02-11,S006,P0003,337,11
PO02387,2024-05-09,S004,P0049,290,17
PO02388,2025-04-01,S013,P0019,379,19
PO02389,2025-04-19,S019,P0020,128,28
PO02390,2023-04-08,S015,P0050,374,16
PO02391,2023-03-02,S010,P0046,258,23
PO02392,2024-01-12,S007,P0039,450,5
PO02393,2025-11-04,S011,P0003,185,29
PO02394,2023-08-07,S013,P0006,256,22
PO02395,2025-02-11,S009,P0047,375,10
PO02396,2023-06-15,S016,P0034,167,17
PO02397,2024-12-10,S007,P0018,273,28
PO02398,2023-02-26,S006,P0022,374,11
PO02399,2024-08-06,S016,P0031,234,7
PO02400,2024-07-13,S005,P0011,269,25
PO02401,2023-08-04,S005,P0002,499,16
PO02402,2024-09-19,S013,P0024,279,9
PO02403,2023-06-01,S015,P0007,388,6
PO02404,2024-08-17,S017,P0007,394,24
PO02405,2024-02-23,S011,P0024,398,12
PO02406,2024-08-30,S014,P0032,206,6
PO02407,2023-02-16,S007,P0047,311,26
PO02408,2024-05-12,S009,P0021,224,19
PO02409,2024-09-29,S018,P0017,348,5
PO02410,2025-05-06,S003,P0032,487,6
PO02411,2023-04-30,S009,P0044,370,7
PO02412,2024-01-06,S003,P0025,142,6
PO02413,2024-02-29,S014,P0044,385,17
PO02414,2023-09-30,S020,P0047,394,25
PO02415,2024-02-05,S005,P0033,206,28
PO02416,2023-04-29,S016,P0017,398,29
PO02417,2023-10-08,S018,P0033,113,5
PO02418,2024-02-27,S006,P0024,297,23
PO02419,2023-07-23,S019,P0038,185,10
PO02420,2025-11-28,S013,P0049,463,10
PO02421,2025-08-02,S007,P0036,373,11
PO02422,2025-09-20,S009,P0016,401,26
PO02423,2025-11-03,S008,P0025,434,14
PO02424,2023-11-05,S020,P0006,120,18
PO02425,2024-06-25,S012,P0027,327,14
PO02426,2023-04-11,S009,P0038,431,6
