order_id,order_date,supplier_id,product_id,qty_ordered,delivery_days_actual,supplier_name,country,reliability_score,lead_time_days,expected_delivery_days,delay_days,is_delayed,unit_cost,order_value
PO02363,2023-06-17,S005,P0040,422,5,Supplier_E,USA,0.89,5,5,0,0,463.89,195761.58
PO02364,2025-08-18,S012,P0030,349,29,Supplier_L,Germany,0.91,15,15,14,1,90.98,31752.02
PO02365,2024-06-28,S001,P0041,172,19,Supplier_A,India,0.96,9,9,10,1,329.03,56593.159999999996
PO02366,2025-02-05,S010,P0048,376,19,Supplier_J,USA,0.89,14,14,5,1,336.3,126448.8
PO02367,2023-03-05,S017,P0011,260,15,Supplier_Q,India,0.95,9,9,6,1,288.17,74924.2
PO02368,2023-04-20,S003,P0031,215,6,Supplier_C,USA,0.7,8,8,-2,0,17.66,3796.9
PO02369,2024-02-25,S013,P0011,356,8,Supplier_M,Germany,0.77,9,9,-1,0,288.17,102588.52
PO02370,2023-01-12,S007,P0036,221,21,Supplier_G,Japan,0.75,3,3,18,1,107.43,23742.030000000002
PO02371,2025-10-26,S008,P0012,420,16,Supplier_H,Japan,0.86,11,11,5,1,25.34,10642.8
PO02372,2024-05-10,S011,P0024,464,20,Supplier_K,USA,0.77,13,13,7,1,274.45,127344.79999999999
PO02373,2025-02-08,S017,P0019,426,5,Supplier_Q,India,0.95,6,6,-1,0,289.52,123335.51999999999
PO02374,2025-02-06,S010,P0035,139,27,Supplier_J,USA,0.89,9,9,18,1,16.9,2349.1
PO02375,2024-12-27,S015,P0001,418,14,Supplier_O,India,0.92,5,5,9,1,128.1,53545.799999999996
PO02376,2025-10-03,S006,P0006,151,17,Supplier_F,India,0.7,16,16,1,1,201.62,30444.62
PO02377,2024-03-09,S009,P0002,259,22,Supplier_I,Germany,0.9,3,3,19,1,344.8,89303.2
PO02378,2023-04-12,S002,P0020,397,25,Supplier_B,India,0.88,7,7,18,1,265.21,105288.37
PO02379,2023-01-10,S002,P0042,337,19,Supplier_B,India,0.88,8,8,11,1,458.33,154457.21
PO02380,2023-11-27,S012,P0012,128,14,Supplier_L,Germany,0.91,11,11,3,1,25.34,3243.52
PO02381,2025-07-24,S017,P0010,401,27,Supplier_Q,India,0.95,16,16,11,1,111.89,44867.89
PO02382,2023-06-08,S018,P0048,165,19,Supplier_R,Germany,0.89,14,14,5,1,336.3,55489.5
PO02383,2024-12-07,S012,P0039,401,27,Supplier_L,Germany,0.91,11,11,16,1,306.92,123074.92000000001
PO02384,2024-04-30,S014,P0008,198,8,Supplier_N,Germany,0.79,3,3,5,1,380.13,75265.74
PO02385,2025-01-06,S003,P0034,127,9,Supplier_C,USA,0.7,13,13,-4,0,153.81,19533.87
PO02386,2024-02-11,S006,P0003,337,11,Supplier_F,India,0.7,5,5,6,1,308.9,104099.29999999999
PO02387,2024-05-09,S004,P0049,290,17,Supplier_D,China,0.73,17,17,0,0,299.74,86924.6
PO02388,2025-04-01,S013,P0019,379,19,Supplier_M,Germany,0.77,6,6,13,1,289.52,109728.07999999999
PO02389,2025-04-19,S019,P0020,128,28,Supplier_S,USA,0.86,7,7,21,1,265.21,33946.88
PO02390,2023-04-08,S015,P0050,374,16,Supplier_O,India,0.92,11,11,5,1,144.61,54084.14000000001
PO02391,2023-03-02,S010,P0046,258,23,Supplier_J,USA,0.89,3,3,20,1,191.7,49458.6
PO02392,2024-01-12,S007,P0039,450,5,Supplier_G,Japan,0.75,11,11,-6,0,306.92,138114.0
PO02393,2025-11-04,S011,P0003,185,29,Supplier_K,USA,0.77,5,5,24,1,308.9,57146.49999999999
PO02394,2023-08-07,S013,P0006,256,22,Supplier_M,Germany,0.77,16,16,6,1,201.62,51614.72
PO02395,2025-02-11,S009,P0047,375,10,Supplier_I,Germany,0.9,12,12,-2,0,337.73,126648.75
PO02396,2023-06-15,S016,P0034,167,17,Supplier_P,USA,0.89,13,13,4,1,153.81,25686.27
PO02397,2024-12-10,S007,P0018,273,28,Supplier_G,Japan,0.75,19,19,9,1,170.0,46410.0
PO02398,2023-02-26,S006,P0022,374,11,Supplier_F,India,0.7,15,15,-4,0,423.82,158508.68
PO02399,2024-08-06,S016,P0031,234,7,Supplier_P,USA,0.89,8,8,-1,0,17.66,4132.44
PO02400,2024-07-13,S005,P0011,269,25,Supplier_E,USA,0.89,9,9,16,1,288.17,77517.73000000001
PO02401,2023-08-04,S005,P0002,499,16,Supplier_E,USA,0.89,3,3,13,1,344.8,172055.2
PO02402,2024-09-19,S013,P0024,279,9,Supplier_M,Germany,0.77,13,13,-4,0,274.45,76571.55
PO02403,2023-06-01,S015,P0007,388,6,Supplier_O,India,0.92,5,5,1,1,99.3,38528.4
PO02404,2024-08-17,S017,P0007,394,24,Supplier_Q,India,0.95,5,5,19,1,99.3,39124.2
PO02405,2024-02-23,S011,P0024,398,12,Supplier_K,USA,0.77,13,13,-1,0,274.45,109231.09999999999
PO02406,2024-08-30,S014,P0032,206,6,Supplier_N,Germany,0.79,14,14,-8,0,217.47,44798.82
PO02407,2023-02-16,S007,P0047,311,26,Supplier_G,Japan,0.75,12,12,14,1,337.73,105034.03
PO02408,2024-05-12,S009,P0021,224,19,Supplier_I,Germany,0.9,9,9,10,1,480.97,107737.28
PO02409,2024-09-29,S018,P0017,348,5,Supplier_R,Germany,0.89,9,9,-4,0,366.36,127493.28
PO02410,2025-05-06,S003,P0032,487,6,Supplier_C,USA,0.7,14,14,-8,0,217.47,105907.89
PO02411,2023-04-30,S009,P0044,370,7,Supplier_I,Germany,0.9,11,11,-4,0,230.23,85185.09999999999
PO02412,2024-01-06,S003,P0025,142,6,Supplier_C,USA,0.7,6,6,0,0,297.51,42246.42
PO02413,2024-02-29,S014,P0044,385,17,Supplier_N,Germany,0.79,11,11,6,1,230.23,88638.55
PO02414,2023-09-30,S020,P0047,394,25,Supplier_T,India,0.73,12,12,13,1,337.73,133065.62
PO02415,2024-02-05,S005,P0033,206,28,Supplier_E,USA,0.89,14,14,14,1,203.49,41918.94
PO02416,2023-04-29,S016,P0017,398,29,Supplier_P,USA,0.89,9,9,20,1,366.36,145811.28
PO02417,2023-10-08,S018,P0033,113,5,Supplier_R,Germany,0.89,14,14,-9,0,203.49,22994.370000000003
PO02418,2024-02-27,S006,P0024,297,23,Supplier_F,India,0.7,13,13,10,1,274.45,81511.65
PO02419,2023-07-23,S019,P0038,185,10,Supplier_S,USA,0.86,15,15,-5,0,397.19,73480.15
PO02420,2025-11-28,S013,P0049,463,10,Supplier_M,Germany,0.77,17,17,-7,0,299.74,138779.62
PO02421,2025-08-02,S007,P0036,373,11,Supplier_G,Japan,0.75,3,3,8,1,107.43,40071.39
PO02422,2025-09-20,S009,P0016,401,26,Supplier_I,Germany,0.9,15,15,11,1,464.06,186088.06
PO02423,2025-11-03,S008,P0025,434,14,Supplier_H,Japan,0.86,6,6,8,1,297.51,129119.34
PO02424,2023-11-05,S020,P0006,120,18,Supplier_T,India,0.73,16,16,2,1,201.62,24194.4
PO02425,2024-06-25,S012,P0027,327,14,Supplier_L,Germany,0.91,9,9,5,1,307.45,100536.15
PO02426,2023-04-11,S009,P0038,431,6,Supplier_I,Germany,0.9,15,15,-9,0,397.19,171188.88999999998
PO02427,2023-07-29,S018,P0011,288,23,Supplier_R,Germany,0.89,9,9,14,1,288.17,82992.96
PO02428,2024-03-28,S001,P0029,302,22,Supplier_A,India,0.96,12,12,10,1,155.17,46861.34
PO02429,2023-12-08,S004,P0030,450,24,Supplier_D,China,0.73,15,15,9,1,90.98,40941.0
PO02430,2024-01-18,S009,P0036,164,15,Supplier_I,Germany,0.9,3,3,12,1,107.43,17618.52
PO02431,2025-07-20,S009,P0027,316,19,Supplier_I,Germany,0.9,9,9,10,1,307.45,97154.2
PO02432,2023-08-17,S016,P0007,170,18,Supplier_P,USA,0.89,5,5,13,1,99.3,16881.0
PO02433,2024-09-29,S001,P0002,387,29,Supplier_A,India,0.96,3,3,26,1,344.8,133437.6
PO02434,2025-08-29,S017,P0009,206,19,Supplier_Q,India,0.95,7,7,12,1,218.33,44975.98
PO02435,2024-04-27,S011,P0024,134,5,Supplier_K,USA,0.77,13,13,-8,0,274.45,36776.299999999996
PO02436,2024-07-21,S014,P0028,189,16,Supplier_N,Germany,0.79,4,4,12,1,145.24,27450.36
PO02437,2023-09-24,S014,P0047,303,13,Supplier_N,Germany,0.79,12,12,1,1,337.73,102332.19
PO02438,2025-09-07,S003,P0046,433,22,Supplier_C,USA,0.7,3,3,19,1,191.7,83006.09999999999
PO02439,2025-07-10,S017,P0019,363,21,Supplier_Q,India,0.95,6,6,15,1,289.52,105095.76
PO02440,2023-11-08,S004,P0015,377,7,Supplier_D,China,0.73,12,12,-5,0,203.62,76764.74
PO02441,2025-04-28,S001,P0002,303,19,Supplier_A,India,0.96,3,3,16,1,344.8,104474.40000000001
PO02442,2023-09-06,S010,P0049,145,21,Supplier_J,USA,0.89,17,17,4,1,299.74,43462.3
PO02443,2023-07-21,S017,P0014,496,27,Supplier_Q,India,0.95,17,17,10,1,230.38,114268.48
PO02444,2024-04-11,S015,P0018,388,6,Supplier_O,India,0.92,19,19,-13,0,170.0,65960.0
PO02445,2024-09-06,S007,P0010,344,18,Supplier_G,Japan,0.75,16,16,2,1,111.89,38490.16
PO02446,2024-06-08,S020,P0006,356,13,Supplier_T,India,0.73,16,16,-3,0,201.62,71776.72
PO02447,2024-05-19,S019,P0031,191,20,Supplier_S,USA,0.86,8,8,12,1,17.66,3373.06
PO02448,2025-09-14,S011,P0021,166,22,Supplier_K,USA,0.77,9,9,13,1,480.97,79841.02
PO02449,2023-03-20,S004,P0023,468,12,Supplier_D,China,0.73,17,17,-5,0,376.19,176056.92
PO02450,2024-02-14,S005,P0017,179,10,Supplier_E,USA,0.89,9,9,1,1,366.36,65578.44
PO02451,2024-04-02,S019,P0039,225,20,Supplier_S,USA,0.86,11,11,9,1,306.92,69057.0
PO02452,2023-09-09,S017,P0050,109,18,Supplier_Q,India,0.95,11,11,7,1,144.61,15762.490000000002
PO02453,2024-02-25,S018,P0034,484,10,Supplier_R,Germany,0.89,13,13,-3,0,153.81,74444.04000000001
PO02454,2023-06-24,S007,P0007,362,24,Supplier_G,Japan,0.75,5,5,19,1,99.3,35946.6
PO02455,2025-03-23,S010,P0006,465,21,Supplier_J,USA,0.89,16,16,5,1,201.62,93753.3
PO02456,2023-11-23,S014,P0001,279,28,Supplier_N,Germany,0.79,5,5,23,1,128.1,35739.9
PO02457,2025-09-23,S005,P0018,213,11,Supplier_E,USA,0.89,19,19,-8,0,170.0,36210.0
PO02458,2023-04-26,S011,P0035,167,20,Supplier_K,USA,0.77,9,9,11,1,16.9,2822.2999999999997
PO02459,2024-11-07,S005,P0043,231,10,Supplier_E,USA,0.89,10,10,0,0,426.52,98526.12
PO02460,2025-06-04,S010,P0047,412,25,Supplier_J,USA,0.89,12,12,13,1,337.73,139144.76
PO02461,2024-12-03,S016,P0003,444,17,Supplier_P,USA,0.89,5,5,12,1,308.9,137151.59999999998
PO02462,2025-02-26,S011,P0001,104,22,Supplier_K,USA,0.77,5,5,17,1,128.1,13322.4
PO02463,2023-02-08,S020,P0003,298,20,Supplier_T,India,0.73,5,5,15,1,308.9,92052.2
PO02464,2024-06-12,S014,P0018,410,5,Supplier_N,Germany,0.79,19,19,-14,0,170.0,69700.0
PO02465,2024-04-21,S007,P0015,166,16,Supplier_G,Japan,0.75,12,12,4,1,203.62,33800.92
PO02466,2024-02-14,S010,P0014,454,18,Supplier_J,USA,0.89,17,17,1,1,230.38,104592.52
PO02467,2023-09-25,S007,P0037,174,11,Supplier_G,Japan,0.75,3,3,8,1,358.56,62389.44
PO02468,2023-01-10,S005,P0017,175,24,Supplier_E,USA,0.89,9,9,15,1,366.36,64113.0
PO02469,2025-11-02,S014,P0028,346,6,Supplier_N,Germany,0.79,4,4,2,1,145.24,50253.04
PO02470,2024-01-05,S008,P0016,138,17,Supplier_H,Japan,0.86,15,15,2,1,464.06,64040.28
PO02471,2025-11-26,S009,P0029,179,16,Supplier_I,Germany,0.9,12,12,4,1,155.17,27775.429999999997
PO02472,2025-08-07,S005,P0019,460,23,Supplier_E,USA,0.89,6,6,17,1,289.52,133179.19999999998
PO02473,2025-08-09,S001,P0024,298,6,Supplier_A,India,0.96,13,13,-7,0,274.45,81786.09999999999
PO02474,2024-08-04,S020,P0020,109,13,Supplier_T,India,0.73,7,7,6,1,265.21,28907.89
PO02475,2023-10-10,S007,P0028,478,19,Supplier_G,Japan,0.75,4,4,15,1,145.24,69424.72
PO02476,2024-11-24,S002,P0021,437,8,Supplier_B,India,0.88,9,9,-1,0,480.97,210183.89
PO02477,2025-07-11,S003,P0023,128,19,Supplier_C,USA,0.7,17,17,2,1,376.19,48152.32
PO02478,2024-03-29,S007,P0006,355,18,Supplier_G,Japan,0.75,16,16,2,1,201.62,71575.1
PO02479,2024-11-01,S014,P0008,354,21,Supplier_N,Germany,0.79,3,3,18,1,380.13,134566.02
PO02480,2024-04-09,S013,P0047,253,9,Supplier_M,Germany,0.77,12,12,-3,0,337.73,85445.69
PO02481,2024-03-30,S007,P0011,129,17,Supplier_G,Japan,0.75,9,9,8,1,288.17,37173.93
PO02482,2025-02-19,S014,P0037,208,11,Supplier_N,Germany,0.79,3,3,8,1,358.56,74580.48
PO02483,2024-01-04,S009,P0010,164,5,Supplier_I,Germany,0.9,16,16,-11,0,111.89,18349.96
PO02484,2023-01-15,S015,P0017,114,17,Supplier_O,India,0.92,9,9,8,1,366.36,41765.04
PO02485,2023-04-24,S009,P0012,444,8,Supplier_I,Germany,0.9,11,11,-3,0,25.34,11250.96
PO02486,2025-05-12,S002,P0050,118,17,Supplier_B,India,0.88,11,11,6,1,144.61,17063.980000000003
PO02487,2023-05-09,S005,P0017,127,17,Supplier_E,USA,0.89,9,9,8,1,366.36,46527.72
PO02488,2024-04-15,S004,P0038,452,29,Supplier_D,China,0.73,15,15,14,1,397.19,179529.88
PO02489,2023-03-04,S020,P0043,348,7,Supplier_T,India,0.73,10,10,-3,0,426.52,148428.96
PO02490,2025-10-17,S006,P0026,370,12,Supplier_F,India,0.7,15,15,-3,0,482.98,178702.6
PO02491,2025-03-07,S014,P0024,220,28,Supplier_N,Germany,0.79,13,13,15,1,274.45,60379.0
PO02492,2024-09-29,S018,P0002,433,13,Supplier_R,Germany,0.89,3,3,10,1,344.8,149298.4
PO02493,2023-12-14,S009,P0034,160,11,Supplier_I,Germany,0.9,13,13,-2,0,153.81,24609.6
PO02494,2025-10-28,S004,P0032,137,9,Supplier_D,China,0.73,14,14,-5,0,217.47,29793.39
PO02495,2025-01-17,S003,P0049,454,8,Supplier_C,USA,0.7,17,17,-9,0,299.74,136081.96
PO02496,2023-07-29,S019,P0024,387,26,Supplier_S,USA,0.86,13,13,13,1,274.45,106212.15
PO02497,2024-12-24,S013,P0049,305,7,Supplier_M,Germany,0.77,17,17,-10,0,299.74,91420.7
PO02498,2023-06-11,S001,P0030,432,12,Supplier_A,India,0.96,15,15,-3,0,90.98,39303.36
PO02499,2024-04-11,S004,P0014,396,8,Supplier_D,China,0.73,17,17,-9,0,230.38,91230.48
PO02500,2025-09-25,S003,P0022,312,15,Supplier_C,USA,0.7,15,15,0,0,423.82,132231.84
PO02501,2025-08-09,S019,P0029,303,14,Supplier_S,USA,0.86,12,12,2,1,155.17,47016.509999999995
PO02502,2024-01-05,S012,P0050,498,6,Supplier_L,Germany,0.91,11,11,-5,0,144.61,72015.78000000001
PO02503,2023-12-13,S007,P0020,315,25,Supplier_G,Japan,0.75,7,7,18,1,265.21,83541.15
PO02504,2024-10-02,S010,P0016,311,18,Supplier_J,USA,0.89,15,15,3,1,464.06,144322.66
PO02505,2024-08-02,S013,P0016,418,12,Supplier_M,Germany,0.77,15,15,-3,0,464.06,193977.08
PO02506,2023-06-17,S005,P0008,100,10,Supplier_E,USA,0.89,3,3,7,1,380.13,38013.0
PO02507,2024-01-24,S017,P0002,497,29,Supplier_Q,India,0.95,3,3,26,1,344.8,171365.6
PO02508,2023-06-13,S003,P0024,229,26,Supplier_C,USA,0.7,13,13,13,1,274.45,62849.049999999996
PO02509,2024-04-05,S017,P0016,107,7,Supplier_Q,India,0.95,15,15,-8,0,464.06,49654.42
PO02510,2024-08-15,S017,P0016,110,21,Supplier_Q,India,0.95,15,15,6,1,464.06,51046.6
PO02511,2023-06-07,S009,P0002,119,14,Supplier_I,Germany,0.9,3,3,11,1,344.8,41031.200000000004
PO02512,2023-02-08,S008,P0042,143,28,Supplier_H,Japan,0.86,8,8,20,1,458.33,65541.19
PO02513,2024-04-04,S020,P0048,414,19,Supplier_T,India,0.73,14,14,5,1,336.3,139228.2
PO02514,2024-06-19,S014,P0004,116,12,Supplier_N,Germany,0.79,7,7,5,1,418.27,48519.32
PO02515,2025-10-24,S019,P0010,344,11,Supplier_S,USA,0.86,16,16,-5,0,111.89,38490.16
PO02516,2025-08-31,S013,P0023,495,11,Supplier_M,Germany,0.77,17,17,-6,0,376.19,186214.05
PO02517,2025-08-12,S019,P0014,311,17,Supplier_S,USA,0.86,17,17,0,0,230.38,71648.18
PO02518,2023-07-10,S008,P0024,429,8,Supplier_H,Japan,0.86,13,13,-5,0,274.45,117739.04999999999
PO02519,2023-06-02,S009,P0010,376,22,Supplier_I,Germany,0.9,16,16,6,1,111.89,42070.64
PO02520,2025-07-10,S018,P0031,294,11,Supplier_R,Germany,0.89,8,8,3,1,17.66,5192.04
PO02521,2024-05-06,S012,P0026,231,7,Supplier_L,Germany,0.91,15,15,-8,0,482.98,111568.38
PO02522,2025-07-14,S003,P0015,315,18,Supplier_C,USA,0.7,12,12,6,1,203.62,64140.3
PO02523,2025-09-12,S002,P0027,281,5,Supplier_B,India,0.88,9,9,-4,0,307.45,86393.45
PO02524,2025-05-18,S016,P0028,328,5,Supplier_P,USA,0.89,4,4,1,1,145.24,47638.72
PO02525,2025-11-05,S016,P0021,254,20,Supplier_P,USA,0.89,9,9,11,1,480.97,122166.38
PO02526,2023-11-29,S004,P0014,211,18,Supplier_D,China,0.73,17,17,1,1,230.38,48610.18
PO02527,2025-02-08,S010,P0007,322,12,Supplier_J,USA,0.89,5,5,7,1,99.3,31974.6
PO02528,2025-02-24,S004,P0039,352,27,Supplier_D,China,0.73,11,11,16,1,306.92,108035.84000000001
PO02529,2025-09-13,S013,P0006,301,5,Supplier_M,Germany,0.77,16,16,-11,0,201.62,60687.62
PO02530,2023-10-20,S008,P0035,423,8,Supplier_H,Japan,0.86,9,9,-1,0,16.9,7148.7
PO02531,2023-11-01,S017,P0016,178,8,Supplier_Q,India,0.95,15,15,-7,0,464.06,82602.68000000001
PO02532,2025-02-15,S017,P0026,261,8,Supplier_Q,India,0.95,15,15,-7,0,482.98,126057.78
PO02533,2023-07-13,S005,P0004,484,19,Supplier_E,USA,0.89,7,7,12,1,418.27,202442.68
PO02534,2024-10-31,S002,P0010,158,20,Supplier_B,India,0.88,16,16,4,1,111.89,17678.62
PO02535,2025-02-24,S013,P0041,400,14,Supplier_M,Germany,0.77,9,9,5,1,329.03,131612.0
PO02536,2023-06-17,S011,P0026,373,26,Supplier_K,USA,0.77,15,15,11,1,482.98,180151.54
PO02537,2023-04-18,S008,P0013,428,8,Supplier_H,Japan,0.86,17,17,-9,0,422.72,180924.16
PO02538,2025-03-16,S018,P0043,466,18,Supplier_R,Germany,0.89,10,10,8,1,426.52,198758.31999999998
PO02539,2025-11-02,S002,P0050,354,17,Supplier_B,India,0.88,11,11,6,1,144.61,51191.94
PO02540,2023-05-05,S014,P0008,405,6,Supplier_N,Germany,0.79,3,3,3,1,380.13,153952.65
PO02541,2025-11-15,S014,P0027,389,5,Supplier_N,Germany,0.79,9,9,-4,0,307.45,119598.04999999999
PO02542,2023-01-31,S013,P0012,153,20,Supplier_M,Germany,0.77,11,11,9,1,25.34,3877.02
PO02543,2023-02-24,S011,P0042,281,26,Supplier_K,USA,0.77,8,8,18,1,458.33,128790.73
PO02544,2023-11-16,S004,P0032,407,20,Supplier_D,China,0.73,14,14,6,1,217.47,88510.29
PO02545,2024-04-17,S009,P0016,342,26,Supplier_I,Germany,0.9,15,15,11,1,464.06,158708.52
PO02546,2025-11-20,S004,P0050,487,11,Supplier_D,China,0.73,11,11,0,0,144.61,70425.07
PO02547,2024-12-23,S016,P0035,152,27,Supplier_P,USA,0.89,9,9,18,1,16.9,2568.7999999999997
PO02548,2023-05-22,S006,P0022,251,12,Supplier_F,India,0.7,15,15,-3,0,423.82,106378.81999999999
PO02549,2023-02-26,S020,P0007,405,8,Supplier_T,India,0.73,5,5,3,1,99.3,40216.5
PO02550,2023-08-04,S014,P0032,337,18,Supplier_N,Germany,0.79,14,14,4,1,217.47,73287.39
PO02551,2023-03-17,S016,P0027,416,15,Supplier_P,USA,0.89,9,9,6,1,307.45,127899.2
PO02552,2023-09-12,S016,P0018,189,29,Supplier_P,USA,0.89,19,19,10,1,170.0,32130.0
PO02553,2025-09-17,S020,P0041,490,21,Supplier_T,India,0.73,9,9,12,1,329.03,161224.69999999998
PO02554,2024-10-31,S001,P0047,337,5,Supplier_A,India,0.96,12,12,-7,0,337.73,113815.01000000001
PO02555,2023-06-27,S014,P0011,144,21,Supplier_N,Germany,0.79,9,9,12,1,288.17,41496.48
PO02556,2023-06-16,S015,P0039,184,6,Supplier_O,India,0.92,11,11,-5,0,306.92,56473.280000000006
PO02557,2024-11-12,S001,P0007,336,22,Supplier_A,India,0.96,5,5,17,1,99.3,33364.799999999996
PO02558,2025-09-12,S008,P0029,133,7,Supplier_H,Japan,0.86,12,12,-5,0,155.17,20637.609999999997
PO02559,2025-03-01,S016,P0047,237,28,Supplier_P,USA,0.89,12,12,16,1,337.73,80042.01000000001
PO02560,2024-03-28,S003,P0004,238,25,Supplier_C,USA,0.7,7,7,18,1,418.27,99548.26
PO02561,2023-05-16,S019,P0046,148,17,Supplier_S,USA,0.86,3,3,14,1,191.7,28371.6
PO02562,2024-12-29,S012,P0017,426,21,Supplier_L,Germany,0.91,9,9,12,1,366.36,156069.36000000002
PO02563,2023-03-23,S013,P0050,198,19,Supplier_M,Germany,0.77,11,11,8,1,144.61,28632.780000000002
PO02564,2025-06-26,S016,P0025,218,7,Supplier_P,USA,0.89,6,6,1,1,297.51,64857.18
PO02565,2025-11-17,S010,P0038,331,9,Supplier_J,USA,0.89,15,15,-6,0,397.19,131469.88999999998
PO02566,2023-07-07,S017,P0037,255,29,Supplier_Q,India,0.95,3,3,26,1,358.56,91432.8
PO02567,2025-07-12,S018,P0010,242,9,Supplier_R,Germany,0.89,16,16,-7,0,111.89,27077.38
PO02568,2024-02-12,S018,P0036,137,10,Supplier_R,Germany,0.89,3,3,7,1,107.43,14717.910000000002
PO02569,2025-05-19,S016,P0044,460,20,Supplier_P,USA,0.89,11,11,9,1,230.23,105905.79999999999
PO02570,2024-10-04,S011,P0047,404,6,Supplier_K,USA,0.77,12,12,-6,0,337.73,136442.92
PO02571,2024-10-24,S007,P0016,228,10,Supplier_G,Japan,0.75,15,15,-5,0,464.06,105805.68000000001
PO02572,2024-04-10,S012,P0012,405,17,Supplier_L,Germany,0.91,11,11,6,1,25.34,10262.7
PO02573,2025-03-28,S016,P0017,241,9,Supplier_P,USA,0.89,9,9,0,0,366.36,88292.76000000001
PO02574,2025-08-14,S011,P0009,210,24,Supplier_K,USA,0.77,7,7,17,1,218.33,45849.3
PO02575,2024-10-04,S001,P0043,215,29,Supplier_A,India,0.96,10,10,19,1,426.52,91701.8
PO02576,2025-07-13,S001,P0040,496,28,Supplier_A,India,0.96,5,5,23,1,463.89,230089.44
PO02577,2024-08-25,S005,P0032,121,20,Supplier_E,USA,0.89,14,14,6,1,217.47,26313.87
PO02578,2025-03-23,S017,P0047,412,20,Supplier_Q,India,0.95,12,12,8,1,337.73,139144.76
PO02579,2025-03-15,S002,P0018,440,11,Supplier_B,India,0.88,19,19,-8,0,170.0,74800.0
PO02580,2024-08-25,S016,P0024,396,24,Supplier_P,USA,0.89,13,13,11,1,274.45,108682.2
PO02581,2023-11-01,S019,P0008,437,15,Supplier_S,USA,0.86,3,3,12,1,380.13,166116.81
PO02582,2025-11-02,S013,P0043,460,7,Supplier_M,Germany,0.77,10,10,-3,0,426.52,196199.19999999998
PO02583,2025-06-30,S017,P0033,300,19,Supplier_Q,India,0.95,14,14,5,1,203.49,61047.0
PO02584,2024-05-04,S009,P0048,330,21,Supplier_I,Germany,0.9,14,14,7,1,336.3,110979.0
PO02585,2023-01-29,S004,P0012,104,7,Supplier_D,China,0.73,11,11,-4,0,25.34,2635.36
PO02586,2024-02-03,S014,P0034,130,6,Supplier_N,Germany,0.79,13,13,-7,0,153.81,19995.3
PO02587,2024-06-06,S016,P0003,164,18,Supplier_P,USA,0.89,5,5,13,1,308.9,50659.6
PO02588,2023-01-28,S013,P0040,185,9,Supplier_M,Germany,0.77,5,5,4,1,463.89,85819.65
PO02589,2025-04-28,S015,P0001,412,28,Supplier_O,India,0.92,5,5,23,1,128.1,52777.2
PO02590,2025-04-12,S019,P0029,498,8,Supplier_S,USA,0.86,12,12,-4,0,155.17,77274.65999999999
PO02591,2023-09-07,S014,P0005,189,16,Supplier_N,Germany,0.79,17,17,-1,0,94.95,17945.55
PO02592,2023-02-28,S006,P0038,384,11,Supplier_F,India,0.7,15,15,-4,0,397.19,152520.96
PO02593,2024-09-02,S006,P0021,268,29,Supplier_F,India,0.7,9,9,20,1,480.97,128899.96
PO02594,2023-02-28,S013,P0034,389,15,Supplier_M,Germany,0.77,13,13,2,1,153.81,59832.090000000004
PO02595,2025-11-24,S017,P0030,312,24,Supplier_Q,India,0.95,15,15,9,1,90.98,28385.760000000002
PO02596,2024-05-29,S020,P0020,303,25,Supplier_T,India,0.73,7,7,18,1,265.21,80358.62999999999
PO02597,2025-05-12,S013,P0031,134,29,Supplier_M,Germany,0.77,8,8,21,1,17.66,2366.44
PO02598,2025-11-28,S019,P0024,325,6,Supplier_S,USA,0.86,13,13,-7,0,274.45,89196.25
PO02599,2024-04-29,S015,P0043,132,6,Supplier_O,India,0.92,10,10,-4,0,426.52,56300.64
PO02600,2023-08-12,S020,P0040,397,14,Supplier_T,India,0.73,5,5,9,1,463.89,184164.33
PO02601,2023-11-23,S014,P0037,442,22,Supplier_N,Germany,0.79,3,3,19,1,358.56,158483.52
PO02602,2025-05-06,S011,P0002,491,21,Supplier_K,USA,0.77,3,3,18,1,344.8,169296.80000000002
PO02603,2024-08-28,S001,P0010,201,10,Supplier_A,India,0.96,16,16,-6,0,111.89,22489.89
PO02604,2025-11-06,S017,P0043,182,15,Supplier_Q,India,0.95,10,10,5,1,426.52,77626.64
PO02605,2025-06-30,S012,P0030,477,21,Supplier_L,Germany,0.91,15,15,6,1,90.98,43397.46
PO02606,2025-01-30,S019,P0039,318,25,Supplier_S,USA,0.86,11,11,14,1,306.92,97600.56000000001
PO02607,2025-07-09,S002,P0002,349,19,Supplier_B,India,0.88,3,3,16,1,344.8,120335.2
PO02608,2025-01-02,S002,P0037,482,14,Supplier_B,India,0.88,3,3,11,1,358.56,172825.92
PO02609,2024-01-26,S007,P0003,257,8,Supplier_G,Japan,0.75,5,5,3,1,308.9,79387.29999999999
PO02610,2024-01-23,S015,P0012,208,17,Supplier_O,India,0.92,11,11,6,1,25.34,5270.72
PO02611,2024-08-01,S013,P0035,439,5,Supplier_M,Germany,0.77,9,9,-4,0,16.9,7419.099999999999
PO02612,2023-07-17,S012,P0001,447,19,Supplier_L,Germany,0.91,5,5,14,1,128.1,57260.7
PO02613,2025-05-16,S011,P0001,173,28,Supplier_K,USA,0.77,5,5,23,1,128.1,22161.3
PO02614,2025-03-09,S011,P0029,269,9,Supplier_K,USA,0.77,12,12,-3,0,155.17,41740.729999999996
